target_variable,country,feature_variable,importance_mean,importance_std
Q164,276,Q35,-0.002451871245957197,0.001696074380548758
Q164,276,Q36,-0.0026540670172273528,0.002456136981660797
Q164,276,Q37,-0.0007922817979802591,0.0032232718683831555
Q164,276,Q38,-0.0019192096983564832,0.0032695510033809655
Q164,276,Q39,-0.0009946975864117522,0.004409949712830045
Q164,276,Q40,-0.0003993311478295336,0.0009710621361601363
Q164,276,Q41,-0.0005315614617940267,0.0015517546010743591
Q164,276,Q42,-0.0006642318100811916,0.0011699507253237129
Q164,276,Q43,-0.0025185364458427816,0.003507490758963423
Q164,276,Q44,0.000730016941321423,0.001959695289148985
Q164,276,Q45,0.0004008712679588877,0.0034929480367141266
Q164,276,Q46,-0.001656729224879552,0.0016082422259663025
Q164,276,Q47,-0.0003302457591692276,0.002680648896615913
Q164,276,Q48,-0.000464236210424418,0.0018104534282190974
Q164,276,Q49,-0.00245429143473192,0.004070035496244747
Q164,276,Q50,-0.0003999911993135574,0.0026094493174208407
Q164,276,Q51,0.0,0.0
Q164,276,Q52,-0.0011238476601175041,0.0029391674664577872
Q164,276,Q53,6.622516556291091e-05,0.00013245033112582182
Q164,276,Q54,0.00046533629623110915,0.0012710332569037788
Q164,276,Q55,0.0,0.0
Q164,276,Q56,-0.0037167499064927243,0.004606246974387969
Q164,276,Q57,-6.622516556292093e-05,0.0012293627765340668
Q164,276,Q58,0.0,0.0
Q164,276,Q59,-0.002122725572594671,0.0017122998101914775
Q164,276,Q60,-0.0013264834657103273,0.0012764436265605493
Q164,276,Q61,-0.000663131724274496,0.00029666228340013387
Q164,276,Q62,-0.002123605641240025,0.0013875675984705341
Q164,276,Q63,-0.002449451057182466,0.003236133514869977
Q164,276,Q64,0.0022558359552044957,0.01070549829860167
Q164,276,Q65,-0.001988955138500812,0.0024687596164208138
Q164,276,Q66,0.00033002574200787226,0.0017031551054947267
Q164,276,Q67,-0.0001317902796418203,0.0016609206698039016
Q164,276,Q68,0.0004598358671976346,0.003279057191982197
Q164,276,Q69,-0.002913467250445543,0.004164671982010131
Q164,276,Q70,-0.0007944819695936345,0.0016322106833430077
Q164,276,Q71,-0.0003971309762161446,0.0015588581536687745
Q164,276,Q72,-0.0007322171129348153,0.0025283616123981186
Q164,276,Q73,-0.0025854216628897176,0.003611155308667495
Q164,276,Q74,-0.0006624716727904867,0.0020633847519384327
Q164,276,Q75,-0.0016567292248795464,0.0016388515521020626
Q164,276,Q76,-0.001987415018371442,0.003297965115909547
Q164,276,Q77,-0.00039889111350685286,0.0010771566111266605
Q164,276,Q78,-0.0003315658621372497,0.0005925824772015887
Q164,276,Q79,-0.0012613583859541113,0.0016708656597629308
Q164,276,Q80,-0.0007313370442894617,0.002680175279876932
Q164,276,Q81,-0.0007315570614507971,0.0014612141245887733
Q164,276,Q82,-0.0003309058106532413,0.0014850715741824324
Q164,276,Q82_EU,-0.00046357615894039974,0.0006488714550419047
Q164,276,Q83,-0.0017869793843919945,0.0038414309345495773
Q164,276,Q84,0.002915887439220248,0.002456165953449102
Q164,276,Q85,-0.0009962377065411176,0.0014392813389318096
Q164,276,Q86,-0.0016613495852676585,0.002872356559138847
Q164,276,Q87,0.00013135024531913173,0.0018139239577008304
Q164,276,Q88,-0.000529141273019299,0.0014606498405507985
Q164,276,Q89,-0.0016562891905568735,0.0031060951564196386
Q164,276,Q90,-0.0015929242480913631,0.0035785893082485383
Q164,276,Q91,-0.001658269345008917,0.0011698913910395117
Q164,276,Q92,-0.001659589447976948,0.0033589048470409606
Q164,276,Q93,-6.666519988559049e-05,0.0003252443082339409
Q164,276,Q94,-0.0013231832082902595,0.0032989589460444948
Q164,276,Q95,-6.358495962685787e-05,0.0024391553808896737
Q164,276,Q96,-0.0004664363820378049,0.0017373501586570332
Q164,276,Q97,-6.644518272425293e-05,0.00013289036544850586
Q164,276,Q98,0.0,0.0
Q164,276,Q99,-0.00039801104486150154,0.0006426905780163058
Q164,276,Q100,-0.00039911113066818825,0.001158107807924812
Q164,276,Q101,-0.0003302457591692187,0.0012920955085163031
Q164,276,Q102,0.0,0.0
Q164,276,Q103,-0.0006622516556291424,0.0013245033112582849
Q164,276,Q104,0.0,0.0
Q164,276,Q105,-0.0002671008338650404,0.0017104319214363804
Q164,276,Q106,-0.0012569580427273476,0.0037088581791211253
Q164,276,Q107,-0.00232206112076743,0.0027774504414472476
Q164,276,Q108,0.0001357505885458923,0.004214729600085636
Q164,276,Q109,-0.002714791753756801,0.0050329715259137845
Q164,276,Q110,-0.0008589469978658417,0.0033036603139468706
Q164,276,Q111,-0.0007286968383534008,0.0022652009571560994
Q164,276,Q112,0.0013267034828716507,0.002437404094173837
Q164,276,Q113,-0.0003322259136212657,0.002523167799390892
Q164,276,Q114,-0.00039515082176410634,0.0018685920859387044
Q164,276,Q115,0.00013311038260983566,0.0013987884111269174
Q164,276,Q116,-0.00039735099337748995,0.00038615575462552164
Q164,276,Q117,-0.0025871818001804202,0.0009033545086712069
Q164,276,Q118,0.0004655563133924345,0.003788703593203846
Q164,276,Q119,-0.0013247233284196303,0.0023092463362890483
Q164,276,Q120,-0.004904842577721073,0.0027149709943357567
Q164,276,Q121,-9.8879238130678e-18,0.0018734421883808475
Q164,276,Q122,-0.0029827726562671932,0.0014794657416880672
Q164,276,Q123,-0.0015238388594310483,0.003236035969327417
Q164,276,Q124,-0.001196893357681905,0.0037548430042009143
Q164,276,Q125,-0.000264900662251657,0.000529801324503314
Q164,276,Q126,1.5401201293640566e-06,0.0020219428213873033
Q164,276,Q127,0.00013289036544850586,0.0002657807308970117
Q164,276,Q128,-0.0007273767353853701,0.003130984855964727
Q164,276,Q129,-6.732525136960311e-05,0.002057033432921583
Q164,276,Q130,-0.002256936041011205,0.0029956980822661156
Q164,276,Q131,0.0005304613759873224,0.0019034867586624194
Q164,276,Q132,-0.00112692790037623,0.000951125460010467
Q164,276,Q133,-0.0008611471694792251,0.0012508416616180825
Q164,276,Q134,-0.0007293568898374093,0.0008480278858780214
Q164,276,Q135,-0.0005317814789553633,0.002562339036338404
Q164,276,Q136,-0.0007282568040307169,0.0013147094132831482
Q164,276,Q137,-0.00013157026248047484,0.000951859591856998
Q164,276,Q138,-6.644518272425739e-05,0.0007666878642756946
Q164,276,Q139,-0.00026336054212229625,0.0028865432864105464
Q164,276,Q140,-0.0007319970957734811,0.0026438217889418777
Q164,276,Q141,0.0,0.0
Q164,276,Q142,-0.001526919099689784,0.004759103737141131
Q164,276,Q143,-6.53450969175662e-05,0.0011553571460374635
Q164,276,Q144,0.00013245033112582738,0.0002649006622516575
Q164,276,Q145,6.644518272425182e-05,0.00013289036544850364
Q164,276,Q146,-0.0020554003212250637,0.0016938141733826109
Q164,276,Q147,0.0006602715011770877,0.0026112850963561285
Q164,276,Q148,-0.0009905172603463185,0.0045643005613821026
Q164,276,Q149,0.0001315702624804682,0.001285720616787861
Q164,276,Q150,-0.0007984422784977274,0.00241541733944437
Q164,276,Q151,-0.0017238344590878155,0.002273559874772155
Q164,276,Q152,0.0004640161932630637,0.002114268577767784
Q164,276,Q153,-0.002580141251017596,0.005624033541816425
Q164,276,Q154,0.0013885283052077957,0.0027444114173434016
Q164,276,Q155,-0.002721832302919637,0.0030786216386692717
Q164,276,Q156,-0.0013951288200479738,0.0019640248663255356
Q164,276,Q157,-0.0028520824624320793,0.002663209505481667
Q164,276,Q158,-0.002653406965743339,0.0029179698363211736
Q164,276,Q159,-0.0003331059822666236,0.005202953317657679
Q164,276,Q160,-0.0019253701788739628,0.00453390621563843
Q164,276,Q161,-0.0016547490704275068,0.0028465930869522537
Q164,276,Q162,-0.0022536357835911324,0.0025223455399900636
Q164,276,Q163,-0.0032498734901322364,0.0041637349045666955
Q164,276,Q165,0.10710875448284965,0.011173638916872496
Q164,276,Q166,0.005164022793777907,0.00629426725595684
Q164,276,Q167,-0.002786737365514521,0.0019408380127214002
Q164,276,Q168,-6.666519988559839e-05,0.0022626479295406125
Q164,276,Q169,-0.001593144265252706,0.005278461353098155
Q164,276,Q170,-0.0032516336274229563,0.0045015800693889215
Q164,276,Q171,-0.002984092759235232,0.003968578757551207
Q164,276,Q172,0.032688829728718824,0.00221419103871312
Q164,276,Q173,-0.0021218455039493213,0.006442553525927469
Q164,276,Q174,-0.0039765901740335865,0.0019397800770190534
Q164,276,Q175,-0.0010613627862973364,0.00225970536141141
Q164,276,Q176,-0.0015872038018965606,0.007545107939933197
Q164,276,Q177,-0.0003988911135068573,0.0009718438699775694
Q164,276,Q178,-0.0003999911993135474,0.0016439084834121071
Q164,276,Q179,-6.644518272425293e-05,0.00013289036544850586
Q164,276,Q180,0.00013157026248046931,0.0016172854683089391
Q164,276,Q181,0.00019757541088205043,0.0021011911450886
Q164,276,Q182,-0.0025145761369387044,0.005084097198840265
Q164,276,Q183,0.001059602649006609,0.0029867476248422948
Q164,276,Q184,-0.003980990517260361,0.0051350299870903185
Q164,276,Q185,-0.0029143473190908946,0.0027279165952869664
Q164,276,Q186,-0.001261578403115451,0.0019933635441502875
Q164,276,Q187,-0.00012827000506041028,0.003462170616106586
Q164,276,Q188,-7.17255945963933e-05,0.004223883446652871
Q164,276,Q189,0.0,0.0
Q164,276,Q190,-0.0011251677630855262,0.0018691908047945782
Q164,276,Q191,-1.760137290709486e-06,0.00287840915530054
Q164,276,Q192,0.0,0.0
Q164,276,Q193,-0.0019275703504873498,0.004834038824908398
Q164,276,Q194,0.0,0.0
Q164,276,Q195,-0.0029196277309630294,0.002843081220104495
Q164,276,Q196,0.0004651162790697528,0.0017098908553422475
Q164,276,Q197,-0.0011280279861829324,0.0024659722886557897
Q164,276,Q198,-0.0002668808167037118,0.0033806782441674257
Q164,276,Q199,-0.0021218455039493165,0.0007997711276297171
Q164,276,Q200,0.0004642362104244112,0.0009275303528858306
Q164,276,Q201,-0.003117423159006414,0.0011998317523111111
Q164,276,Q202,-0.0007284768211920567,0.001627576917542327
Q164,276,Q203,-0.00039559085608678374,0.005586926653662738
Q164,276,Q204,-0.0031810081186332663,0.0047093820289934194
Q164,276,Q205,-0.005168863171327379,0.0037182741176548548
Q164,276,Q206,-0.0021889507381575865,0.0005811787362471732
Q164,276,Q207,-0.000596026490066225,0.0009225680316260227
Q164,276,Q208,-0.00019471518778466315,0.002732416325894864
Q164,276,Q209,-0.0019909352929528565,0.002311459334013377
Q164,276,Q210,-0.0026516468284526274,0.0015833231386691517
Q164,276,Q211,-5.2804118721327955e-06,0.004136100936528052
Q164,276,Q212,-6.732525136961326e-05,0.003470673987926837
Q164,276,Q213,-0.0003320058964599237,0.0004195412862306866
Q164,276,Q214,0.00039823106202283465,0.0014276179342187438
Q164,276,Q215,-0.0009955776550571026,0.0009839122192035013
Q164,276,Q216,-0.0015242788937537177,0.0016962791779450337
Q164,276,Q217,0.0002644606279289752,0.0030379858258519927
Q164,276,Q218,0.0003962509075707809,0.0029948234929628764
Q164,276,Q219,-0.000797122175529701,0.0024609387753091695
Q164,276,Q220,-0.0013278035686783607,0.001376301169236351
Q164,276,Q221,-0.0009273723350421426,0.0013480352903431929
Q164,276,Q222,0.0004646762447470809,0.0007451408616274611
Q164,276,Q223,-0.003579899232140115,0.004205544353363882
Q164,276,Q224,-0.0011262678488922209,0.0010803166145170304
Q164,276,Q225,-6.600514840158332e-05,0.0019130239770608082
Q164,276,Q226,-0.0023220611207674323,0.0014259146389278736
Q164,276,Q227,0.0013284636201623635,0.0028762288699094862
Q164,276,Q228,-0.00046005588435899084,0.0033583407110574235
Q164,276,Q229,-0.0007297969241600898,0.0032068021376921688
Q164,276,Q230,0.002320300983476703,0.0034881634416851536
Q164,276,Q231,0.0,0.0
Q164,276,Q232,-0.0009953576378957606,0.002162691744538376
Q164,276,Q233,-0.000595586455743552,0.0014284554853607437
Q164,276,Q234,-6.600514840216301e-07,0.004099633534278933
Q164,276,Q235,-0.0022560559723658483,0.00128438047725136
Q164,276,Q236,-6.666519988559734e-05,0.0036668157800085715
Q164,276,Q237,-0.000529801324503314,0.0009031908408599952
Q164,276,Q238,-0.0005300213416646537,0.0006140758985845583
Q164,276,Q239,-0.0007984422784977352,0.0025080534346633297
Q164,276,Q240,0.001396448923015985,0.0032768196371473638
Q164,276,Q241,0.0009968977580251171,0.0028118246071344236
Q164,276,Q242,-0.00046027590152033045,0.0032379898500183423
Q164,276,Q243,-0.0006657719302105602,0.0017313287848538552
Q164,276,Q244,-0.0008624672724472659,0.004473124748773396
Q164,276,Q245,0.0010600426833292907,0.0012291021182813174
Q164,276,Q246,-0.0017266946821852217,0.007171480099762057
Q164,276,Q247,-0.0037770346086995017,0.005028509314487265
Q164,276,Q248,-0.0025178763943587744,0.0031518936550592163
Q164,276,Q249,-0.001195573254713873,0.001740524238673678
Q164,276,Q250,-0.0013916085454665618,0.0024207122589460814
Q164,276,Q251,-0.0009273723350421471,0.0025723445463139145
Q164,276,Q252,-0.00039317066731206046,0.0054105406772856825
Q164,276,Q253,-0.0015933642824140348,0.0018235155329082377
Q164,276,Q254,-0.0016615696024289916,0.0029688158643014005
Q164,276,Q255,-0.002451651228795847,0.004299737274934285
Q164,276,Q256,0.0007964621240456705,0.002596745404636301
Q164,276,Q257,-0.0007251765637719808,0.0031501059092222334
Q164,276,Q258,-0.0006622516556291469,0.0022294003599649163
Q164,276,Q259,-0.00013025015951245158,0.002070842687666457
Q164,566,Q260,0.0,0.0
Q164,566,Q262,-0.0016158417134648092,0.001376124288436161
Q164,566,Q263,0.0,0.0
Q164,566,Q264,0.0,0.0
Q164,566,Q265,0.0,0.0
Q164,566,Q266,0.0,0.0
Q164,566,Q267,0.0,0.0
Q164,566,Q268,0.0,0.0
Q164,566,Q269,0.0,0.0
Q164,566,Q270,-0.00048387096774193505,0.0009677419354838702
Q164,566,Q271,-0.0005645161290322576,0.0011290322580645152
Q164,566,Q272,-0.00024193548387096752,0.0004838709677419351
Q164,566,Q273,0.0,0.0
Q164,566,Q274,-0.0005648426276609686,0.0009404203430620025
Q164,566,Q275,0.0,0.0
Q164,566,Q276,0.00016194331983805378,0.00032388663967610756
Q164,566,Q277,-0.00048582995951417456,0.001647529550556761
Q164,566,Q278,-0.0006477732793522329,0.0012955465587044658
Q164,566,Q279,-0.0005664751208044993,0.0009443399258291329
Q164,566,Q280,-0.0013722737364503094,0.001871757607990756
Q164,566,Q281,-0.000807431108789345,0.0011119738041873838
Q164,566,Q282,0.00016390231161029776,0.0021338052039932545
Q164,566,Q283,-0.001695833877497717,0.0019535865855803817
Q164,566,Q284,-0.0004032258064516125,0.000806451612903225
Q164,566,Q285,-0.0008097165991902911,0.001619433198380582
Q164,566,Q286,-0.000161616821209356,0.0014841817497073112
Q164,566,Q287,-0.0007277654433851422,0.001453901876372381
Q164,566,Q288,0.0,0.0
Q164,566,Q289CS9,0.0,0.0
Q164,566,Q290,-0.001208697923468718,0.0023933132533517213
Q164,566,Q1,0.0,0.0
Q164,566,Q2,-0.00024193548387096752,0.0004838709677419351
Q164,566,Q3,9.794958861197942e-07,0.0007666168334436283
Q164,566,Q4,0.00024291497975708734,0.00048582995951417467
Q164,566,Q5,0.0,0.0
Q164,566,Q6,0.0,0.0
Q164,566,Q7,0.0,0.0
Q164,566,Q8,0.0,0.0
Q164,566,Q9,0.0,0.0
Q164,566,Q10,-0.0006477732793522329,0.0012955465587044658
Q164,566,Q11,-0.000161290322580645,0.00032258064516129
Q164,566,Q12,0.0,0.0
Q164,566,Q13,0.0,0.0
Q164,566,Q14,0.0,0.0
Q164,566,Q15,-0.0007287449392712619,0.0014574898785425236
Q164,566,Q16,0.0,0.0
Q164,566,Q17,0.0,0.0
Q164,566,Q18,0.0,0.0
Q164,566,Q19,0.0006480997779809394,0.0015059318777906733
Q164,566,Q20,0.0,0.0
Q164,566,Q21,0.00016194331983805378,0.00032388663967610756
Q164,566,Q22,0.0,0.0
Q164,566,Q23,0.0,0.0
Q164,566,Q24,0.0,0.0
Q164,566,Q25,-0.00032388663967611645,0.0006477732793522329
Q164,566,Q26,0.0,0.0
Q164,566,Q27,-0.0009716599190283493,0.0014164255615008961
Q164,566,Q28,0.001295546558704457,0.0020388143015407584
Q164,566,Q29,0.0,0.0
Q164,566,Q30,-0.0001609638239519451,0.0005472993584030336
Q164,566,Q31,-0.0005668016194332038,0.0011336032388664075
Q164,566,Q32,0.0001632493143528824,0.0010420310001389474
Q164,566,Q33,-0.000727112446127729,0.0006469598133267795
Q164,566,Q34,0.00048582995951417467,0.0009716599190283492
Q164,566,Q35,0.0,0.0
Q164,566,Q36,0.0,0.0
Q164,566,Q37,-0.0009710069217709316,0.0015701666324582236
Q164,566,Q38,-0.0009716599190283537,0.002089633668107522
Q164,566,Q39,-0.000161290322580645,0.00079015798154296
Q164,566,Q40,-0.00016194331983807156,0.0016712362300040674
Q164,566,Q41,-0.00040355230508032347,0.0014013412429484235
Q164,566,Q42,-0.0007280919420138487,0.0010983056695318735
Q164,566,Q43,-0.0005668016194332038,0.0011336032388664075
Q164,566,Q44,0.0,0.0
Q164,566,Q45,0.0,0.0
Q164,566,Q46,0.0,0.0
Q164,566,Q47,0.0,0.0
Q164,566,Q48,-0.0006464672848374064,0.0006570958289439148
Q164,566,Q49,-0.0020229855034608877,0.002157803327936573
Q164,566,Q50,-0.0009703539245135229,0.0012172290131162832
Q164,566,Q51,0.0,0.0
Q164,566,Q52,-0.0004045318009664434,0.001578428369049956
Q164,566,Q53,0.0,0.0
Q164,566,Q54,-0.00032258064516129,0.00064516129032258
Q164,566,Q55,-0.00024193548387096752,0.0004838709677419351
Q164,566,Q56,-0.00032258064516129,0.00064516129032258
Q164,566,Q57,-0.0006477732793522329,0.0018027391684215578
Q164,566,Q58,-7.933916677549612e-05,0.001153764849681931
Q164,566,Q59,-0.0005668016194332038,0.0011336032388664075
Q164,566,Q60,-0.00064516129032258,0.00129032258064516
Q164,566,Q61,-0.0014548778895128666,0.0027527888029205794
Q164,566,Q62,8.129815854773572e-05,0.001434711061408449
Q164,566,Q63,0.0002435679770145005,0.000943556408021942
Q164,566,Q64,-0.0004032258064516125,0.000806451612903225
Q164,566,Q65,-0.00016194331983805822,0.0007933570017111583
Q164,566,Q66,-0.00024193548387096752,0.0004838709677419351
Q164,566,Q67,0.0,0.0
Q164,566,Q68,0.0,0.0
Q164,566,Q69,-0.0006477732793522329,0.001729081498304682
Q164,566,Q70,0.0,0.0
Q164,566,Q71,0.0,0.0
Q164,566,Q72,-0.000161290322580645,0.00032258064516129
Q164,566,Q73,0.0,0.0
Q164,566,Q74,0.0,0.0
Q164,566,Q75,-0.0005645161290322576,0.00079015798154296
Q164,566,Q76,-0.00032258064516129,0.00064516129032258
Q164,566,Q77,0.0,0.0
Q164,566,Q78,-8.06451612903225e-05,0.000161290322580645
Q164,566,Q79,0.0004032258064516125,0.000806451612903225
Q164,566,Q80,0.0,0.0
Q164,566,Q81,-8.06451612903225e-05,0.000161290322580645
Q164,566,Q82,-0.0006467937834661131,0.0008329903404027863
Q164,566,Q82_AFRICANUNION,0.0,0.0
Q164,566,Q83,-0.0007277654433851422,0.0009711720233828538
Q164,566,Q84,0.0,0.0
Q164,566,Q85,-0.0008097165991902911,0.0011161173078615668
Q164,566,Q86,-0.0006477732793522329,0.0012955465587044658
Q164,566,Q87,0.0,0.0
Q164,566,Q88,-0.0004032258064516125,0.000806451612903225
Q164,566,Q89,-0.00032258064516129,0.00064516129032258
Q164,566,Q90,-0.0010503460885464323,0.0012924082720915848
Q164,566,Q91,-0.00048582995951417467,0.0009716599190283493
Q164,566,Q92,0.0,0.0
Q164,566,Q93,-0.0008077576074180515,0.0010211248658118562
Q164,566,Q94,0.0,0.0
Q164,566,Q95,-0.00040485829959514553,0.000809716599190291
Q164,566,Q96,-0.00048321797048452627,0.0009686130876301474
Q164,566,Q97,0.0011336032388663962,0.0028212552858598236
Q164,566,Q98,-0.00032258064516129,0.00064516129032258
Q164,566,Q99,0.0,0.0
Q164,566,Q100,0.0,0.0
Q164,566,Q101,-8.06451612903225e-05,0.000161290322580645
Q164,566,Q102,0.0,0.0
Q164,566,Q103,-8.097165991902911e-05,0.00016194331983805822
Q164,566,Q104,0.0006477732793522329,0.0012955465587044658
Q164,566,Q105,-0.00024193548387096752,0.0004838709677419351
Q164,566,Q106,7.93391667754917e-05,0.001723448796997544
Q164,566,Q107,0.0008923207522528355,0.0018509597454466414
Q164,566,Q108,0.00016488180749641763,0.002146274441243329
Q164,566,Q109,-0.0004038788037090302,0.001115408200795238
Q164,566,Q110,-0.0007287449392712619,0.0010983530337045073
Q164,566,Q111,-0.00032225414653258344,0.001236389394058638
Q164,566,Q112,0.0021046101606373322,0.002366280740863727
Q164,566,Q113,-0.0005668016194332038,0.0011336032388664075
Q164,566,Q114,-0.0011309912498367546,0.0010033103644050433
Q164,566,Q115,0.0,0.0
Q164,566,Q116,8.097165991902911e-05,0.00016194331983805822
Q164,566,Q117,0.0,0.0
Q164,566,Q118,-0.00016194331983805822,0.00032388663967611645
Q164,566,Q119,-0.000161290322580645,0.00032258064516129
Q164,566,Q120,-0.00024193548387096752,0.0004838709677419351
Q164,566,Q121,0.00048387096774193505,0.0009677419354838702
Q164,566,Q122,-0.00040485829959514553,0.000809716599190291
Q164,566,Q123,-8.06451612903225e-05,0.000161290322580645
Q164,566,Q124,0.0,0.0
Q164,566,Q125,0.0004058377954812564,0.0010848894548041038
Q164,566,Q126,-0.0011336032388664075,0.0014117891315111627
Q164,566,Q127,-0.0009703539245135229,0.0012948960311771384
Q164,566,Q128,-0.000807431108789345,0.0011119738041873838
Q164,566,Q129,0.00064516129032258,0.00129032258064516
Q164,566,Q130,0.0022652474859605554,0.00205786820083805
Q164,566,Q131,-0.0011290322580645152,0.001406096433400216
Q164,566,Q132,0.0006477732793522329,0.0012955465587044658
Q164,566,Q133,0.0,0.0
Q164,566,Q134,0.0,0.0
Q164,566,Q135,0.0006477732793522329,0.0012955465587044658
Q164,566,Q136,0.0,0.0
Q164,566,Q137,-7.999216403290933e-05,0.0006460598576552997
Q164,566,Q138,0.0,0.0
Q164,566,Q139,-0.0009703539245135229,0.0012948960311771384
Q164,566,Q140,0.0,0.0
Q164,566,Q141,0.0,0.0
Q164,566,Q142,0.0004032258064516125,0.000806451612903225
Q164,566,Q143,-0.0008897087632232005,0.0012645684305868815
Q164,566,Q144,-0.00048387096774193505,0.00059261848615722
Q164,566,Q145,-0.0002416089852422609,0.0007033480716997736
Q164,566,Q146,-0.0005651691262896708,0.0015903434169936641
Q164,566,Q147,-0.0011336032388664075,0.001388374752994527
Q164,566,Q148,-0.0013748857254799619,0.000944845738762219
Q164,566,Q149,-0.0005668016194332038,0.0011336032388664075
Q164,566,Q150,0.0,0.0
Q164,566,Q151,-0.00048387096774193505,0.0020369499776909323
Q164,566,Q152,0.0,0.0
Q164,566,Q153,-0.00040485829959514553,0.000809716599190291
Q164,566,Q154,-0.0002452004701580269,0.0021935072108710983
Q164,566,Q155,0.00048582995951417467,0.0005950177512833687
Q164,566,Q156,0.0,0.0
Q164,566,Q157,-0.00129130207653128,0.002030555319982944
Q164,566,Q158,-0.0009713334203996403,0.0012161221486956181
Q164,566,Q159,-0.0012135954028993166,0.00169692290426453
Q164,566,Q160,-0.0003232336424187032,0.0009369771157852033
Q164,566,Q161,-8.097165991902911e-05,0.00016194331983805822
Q164,566,Q162,0.0004841974663706416,0.0008616369950588766
Q164,566,Q163,-0.0010509990858038475,0.000831755753264553
Q164,566,Q165,0.0,0.0
Q164,566,Q166,0.0,0.0
Q164,566,Q167,0.0,0.0
Q164,566,Q168,0.0,0.0
Q164,566,Q169,-0.0008093901005615846,0.0010558666812017455
Q164,566,Q170,-0.0006467937834661131,0.0008329903404027864
Q164,566,Q171,0.00032388663967610756,0.0006477732793522151
Q164,566,Q172,-0.00024291497975708734,0.0004858299595141746
Q164,566,Q173,0.0,0.0
Q164,566,Q174,-0.00040485829959514553,0.0008097165991902911
Q164,566,Q175,0.0007287449392712619,0.0014574898785425236
Q164,566,Q176,-0.00048582995951417467,0.0009716599190283493
Q164,566,Q177,-0.0008071046101606426,0.001595097881516434
Q164,566,Q178,0.0,0.0
Q164,566,Q179,0.0006477732793522329,0.0012955465587044658
Q164,566,Q180,-0.000890035261851907,0.001411827187023407
Q164,566,Q181,-0.00048582995951417456,0.0016475295505567608
Q164,566,Q182,-0.000648426276609646,0.001728531474869476
Q164,566,Q183,-0.0007287449392712619,0.0014574898785425236
Q164,566,Q184,-0.0001616168212093516,0.0011620938877124733
Q164,566,Q185,0.0007290714378999508,0.001184200939261809
Q164,566,Q186,0.0003219276479038769,0.001094598716806081
Q164,566,Q187,0.0016194331983805578,0.001999852475340629
Q164,566,Q188,-0.0006477732793522329,0.0012955465587044658
Q164,566,Q189,0.0,0.0
Q164,566,Q190,-0.001698772365156076,0.0014794573389769214
Q164,566,Q191,0.0004032258064516125,0.000806451612903225
Q164,566,Q192,0.0010500195899177055,0.0021496803109884127
Q164,566,Q193,-7.966566540420273e-05,0.0016262773135855457
Q164,566,Q194,0.0008071046101606404,0.0010534905153744335
Q164,566,Q195,-0.00016194331983805822,0.00032388663967611645
Q164,566,Q196,0.00024291497975708734,0.00048582995951417467
Q164,566,Q197,-0.0005668016194332038,0.0011336032388664075
Q164,566,Q198,-0.0008097165991902911,0.0009916962521389478
Q164,566,Q199,-0.0012929345696748129,0.0013117803143826597
Q164,566,Q200,8.162465717644232e-05,0.0006468761033487028
Q164,566,Q201,-0.0012119629097557837,0.001489507212802371
Q164,566,Q202,0.0,0.0
Q164,566,Q203,0.0,0.0
Q164,566,Q204,0.0,0.0
Q164,566,Q205,-0.0005668016194332038,0.0007058945657555814
Q164,566,Q206,0.0,0.0
Q164,566,Q207,-0.0004032258064516125,0.000806451612903225
Q164,566,Q208,-0.0005654956249183773,0.0007039492157204774
Q164,566,Q209,-7.901266814680733e-05,0.0018861341706133876
Q164,566,Q210,-0.000161290322580645,0.00032258064516129
Q164,566,Q211,-0.0005645161290322576,0.000703048216700108
Q164,566,Q212,-0.0021839493274128244,0.0026068817607835565
Q164,566,Q213,-0.0005654956249183773,0.0007039492157204774
Q164,566,Q214,-0.0009677419354838701,0.0012123626111591045
Q164,566,Q215,-0.0004032258064516125,0.000806451612903225
Q164,566,Q216,-0.0010503460885464323,0.0009433356226845776
Q164,566,Q217,0.0,0.0
Q164,566,Q218,-0.0008897087632232005,0.0012645684305868815
Q164,566,Q219,0.0,0.0
Q164,566,Q220,-0.00032258064516129,0.00064516129032258
Q164,566,Q221,-0.00048354446911322844,0.0018328344190463345
Q164,566,Q222,0.0,0.0
Q164,566,Q223,0.0005668016194332038,0.0011336032388664075
Q164,566,Q224,-0.00024128248661355435,0.0009412046593579977
Q164,566,Q225,-0.0004032258064516125,0.0006246747332592603
Q164,566,Q226,0.0,0.0
Q164,566,Q227,-0.0011316442470941678,0.0012115265614862172
Q164,566,Q228,-0.00040485829959514553,0.0008097165991902911
Q164,566,Q229,0.0,0.0
Q164,566,Q230,-0.0006464672848374064,0.0007917601844003994
Q164,566,Q231,-0.0014532453963693405,0.0018348579220049698
Q164,566,Q232,1.6324931435329758e-06,0.0012776947224060473
Q164,566,Q233,-0.0008093901005615843,0.0014257460530816821
Q164,566,Q234,0.000324213138304823,0.001066383508535339
Q164,566,Q234A,0.00024291497975708292,0.003031906313489073
Q164,566,Q235,0.000565495624918373,0.0008705175970163958
Q164,566,Q236,8.06451612903225e-05,0.000161290322580645
Q164,566,Q237,-0.00040355230508031914,0.0006246750745611242
Q164,566,Q238,0.0,0.0
Q164,566,Q239,7.933916677549612e-05,0.001153764849681931
Q164,566,Q240,-0.00040485829959514553,0.0014930436368085788
Q164,566,Q241,-0.00024291497975708728,0.0014393837113061817
